business_name,category,city,contact_page_url,geography_tag,has_contact_page,has_email,has_phone,job_state,last_attempt_at,niche_tag,normalized_domain,notes,pipeline_stage,public_business_email,public_phone,retry_count,source_platform,source_url,state,website,record_status,failure_reasons,quality_score,has_valid_phone,has_valid_email,domain_status
Home,roofing contractor,Frisco,https://designerroofing.com/contact/,frisco-tx,true,false,true,ready_for_validation,2026-03-26T22:26:32.594178+00:00,roofing,designerroofing.com,"Rebuilt from first successful public-web discovery pass for Frisco, Texas; refreshed directly from official site where reachable.",enriched,,(972) 644-6556,0,public_business_site,https://designerroofing.com/,TX,https://designerroofing.com/,review,missing_email,80,true,false,valid_business_site
Frisco Roof Repairs,roofing contractor,Frisco,https://www.friscoroofrepairs.com/contact.html,frisco-tx,true,false,true,ready_for_validation,2026-03-26T22:26:32.594182+00:00,roofing,friscoroofrepairs.com,"Rebuilt from first successful public-web discovery pass for Frisco, Texas; refreshed directly from official site where reachable.",enriched,,(494) 653-2642,0,public_business_site,https://friscoroofrepairs.com/,TX,https://www.friscoroofrepairs.com/,review,missing_email,80,true,false,valid_business_site
Roof Repair Company,roofing contractor,Frisco,https://proficientroofing.com/contact-us/,frisco-tx,true,false,true,ready_for_validation,2026-03-26T22:26:32.594184+00:00,roofing,proficientroofing.com,"Rebuilt from first successful public-web discovery pass for Frisco, Texas; refreshed directly from official site where reachable.",enriched,,(214) 842-1064,0,public_business_site,https://proficientroofing.com/,TX,https://proficientroofing.com/,review,missing_email,80,true,false,valid_business_site
Firehouse Roofing,roofing contractor,Frisco,https://firehouseroofing.com/contact-us/,frisco-tx,true,false,true,ready_for_validation,2026-03-26T22:26:32.594186+00:00,roofing,firehouseroofing.com,"Rebuilt from first successful public-web discovery pass for Frisco, Texas; refreshed directly from official site where reachable.",enriched,,(214) 888-3152,0,public_business_site,https://firehouseroofing.com/,TX,https://firehouseroofing.com/,review,missing_email,80,true,false,valid_business_site
Affordable Houston Texas,roofing contractor,Pasadena,,pasadena-tx,false,true,true,ready_for_validation,2026-03-26T22:26:32.594199+00:00,roofing,reliableroofingandsheetmetalllc.com,"Rebuilt from first successful public-web discovery pass for Pasadena, Texas; refreshed directly from official site where reachable.",enriched,reliableroofing1988@gmail.com,(832) 512-1461,0,public_business_site,https://reliableroofingandsheetmetalllc.com/,TX,https://www.reliableroofingandsheetmetalllc.com/,review,missing_contact_page,90,true,true,valid_business_site
Roof Fix Houston: Houston Roofing & Remodeling Experts,roofing contractor,Pasadena,https://rooffixhouston.com/contact/,pasadena-tx,true,false,true,ready_for_validation,2026-03-26T22:26:32.594201+00:00,roofing,rooffixhouston.com,"Rebuilt from first successful public-web discovery pass for Pasadena, Texas; refreshed directly from official site where reachable.",enriched,,(713) 904-3904,0,public_business_site,https://rooffixhouston.com/,TX,https://rooffixhouston.com/,review,missing_email,80,true,false,valid_business_site
Roof and Gutter Contractor,roofing contractor,Pasadena,https://www.allprogutterservice.net/contact,pasadena-tx,true,false,true,ready_for_validation,2026-03-26T22:26:32.594202+00:00,roofing,allprogutterservice.net,"Rebuilt from first successful public-web discovery pass for Pasadena, Texas; refreshed directly from official site where reachable.",enriched,,(141) 650-3315,0,public_business_site,https://allprogutterservice.net/,TX,https://www.allprogutterservice.net/,review,missing_email,80,true,false,valid_business_site
Roofers,roofing contractor,Pasadena,https://bayarearoofersinc.com/contact-us/,pasadena-tx,true,false,true,ready_for_validation,2026-03-26T22:26:32.594208+00:00,roofing,bayarearoofersinc.com,"Rebuilt from first successful public-web discovery pass for Pasadena, Texas; refreshed directly from official site where reachable.",enriched,,(281) 482-1200,0,public_business_site,https://bayarearoofersinc.com/,TX,https://www.bayarearoofersinc.com/,review,missing_email,80,true,false,valid_business_site
Integrity Storm Experts: Roofing & Restoration Services,roofing contractor,Pasadena,https://integritystormexperts.com/contact-us/,pasadena-tx,true,false,true,ready_for_validation,2026-03-26T22:26:32.594209+00:00,roofing,integritystormexperts.com,"Rebuilt from first successful public-web discovery pass for Pasadena, Texas; refreshed directly from official site where reachable.",enriched,,(832) 324-5182,0,public_business_site,https://integritystormexperts.com/,TX,https://integritystormexperts.com/,review,missing_email,80,true,false,valid_business_site
"Roofing Contractor in Webster, Texas",roofing contractor,Pasadena,https://waboroofing.com/contact-us/,pasadena-tx,true,false,true,ready_for_validation,2026-03-26T22:26:32.594215+00:00,roofing,waboroofing.com,"Rebuilt from first successful public-web discovery pass for Pasadena, Texas; refreshed directly from official site where reachable.",enriched,,(855) 557-6634,0,public_business_site,https://waboroofing.com/,TX,https://waboroofing.com/,review,missing_email,80,true,false,valid_business_site
Alltex Roofing Systems,roofing contractor,Pasadena,https://www.alltexroofingsystems.com/contact-us,pasadena-tx,true,false,true,ready_for_validation,2026-03-26T22:26:32.594216+00:00,roofing,alltexroofingsystems.com,"Rebuilt from first successful public-web discovery pass for Pasadena, Texas; refreshed directly from official site where reachable.",enriched,,(972) 740-8602,0,public_business_site,https://alltexroofingsystems.com/,TX,https://www.alltexroofingsystems.com/,review,missing_email,80,true,false,valid_business_site
Residential &,roofing contractor,Pasadena,https://www.omegaroofingpros.com/contact,pasadena-tx,true,false,true,ready_for_validation,2026-03-26T22:26:32.594217+00:00,roofing,omegaroofingpros.com,"Rebuilt from first successful public-web discovery pass for Pasadena, Texas; refreshed directly from official site where reachable.",enriched,,(832) 259-0830,0,public_business_site,https://omegaroofingpros.com/,TX,https://www.omegaroofingpros.com/,review,missing_email,80,true,false,valid_business_site
Local Owned,roofing contractor,Pasadena,https://meisroofing.com/contact-us/,pasadena-tx,true,false,true,ready_for_validation,2026-03-26T22:26:32.594220+00:00,roofing,meisroofing.com,"Rebuilt from first successful public-web discovery pass for Pasadena, Texas; refreshed directly from official site where reachable.",enriched,,(817) 735-9031,0,public_business_site,https://meisroofing.com/,TX,https://meisroofing.com/,review,missing_email,80,true,false,valid_business_site
McAllen TX,roofing contractor,McAllen,https://mcallenroofing.com/contact,mcallen-tx,true,false,true,ready_for_validation,2026-03-26T22:26:32.594223+00:00,roofing,mcallenroofing.com,"Rebuilt from first successful public-web discovery pass for McAllen, Texas; refreshed directly from official site where reachable.",enriched,,(956) 622-5948,0,public_business_site,https://mcallenroofing.com/,TX,https://mcallenroofing.com/,review,missing_email,80,true,false,valid_business_site
McAllen,roofing contractor,McAllen,https://www.mcallen-roofing.com/contact-us/,mcallen-tx,true,false,true,ready_for_validation,2026-03-26T22:26:32.594224+00:00,roofing,mcallen-roofing.com,"Rebuilt from first successful public-web discovery pass for McAllen, Texas; refreshed directly from official site where reachable.",enriched,,(956) 540-5234,0,public_business_site,https://mcallen-roofing.com/,TX,https://www.mcallen-roofing.com/,review,missing_email,80,true,false,valid_business_site
McAllen TX,roofing contractor,McAllen,https://roofingmcallencompany.com/contact,mcallen-tx,true,false,true,ready_for_validation,2026-03-26T22:26:32.594227+00:00,roofing,roofingmcallencompany.com,"Rebuilt from first successful public-web discovery pass for McAllen, Texas; refreshed directly from official site where reachable.",enriched,,(956) 253-1085,0,public_business_site,https://roofingmcallencompany.com/,TX,https://roofingmcallencompany.com/,review,missing_email,80,true,false,valid_business_site
McAllen Roofing Supply & Roof Materials,roofing contractor,McAllen,https://budgetroofingsupply.com/contact-us/,mcallen-tx,true,false,true,ready_for_validation,2026-03-26T22:26:32.594230+00:00,roofing,budgetroofingsupply.com,"Rebuilt from first successful public-web discovery pass for McAllen, Texas; refreshed directly from official site where reachable.",enriched,,(956) 616-4840,0,public_business_site,https://budgetroofingsupply.com/,TX,https://budgetroofingsupply.com/,review,missing_email,80,true,false,valid_business_site
Roofing Company,roofing contractor,Killeen,https://www.castexroofingco.com/get-quote,killeen-tx,true,false,true,ready_for_validation,2026-03-26T22:26:32.594239+00:00,roofing,castexroofingco.com,"Rebuilt from first successful public-web discovery pass for Killeen, Texas; refreshed directly from official site where reachable.",enriched,,(254) 749-1579,0,public_business_site,https://castexroofingco.com/,TX,https://www.castexroofingco.com/,review,missing_email,80,true,false,valid_business_site
Roofing Services in,roofing contractor,Killeen,,killeen-tx,false,false,true,ready_for_validation,2026-03-26T22:26:32.594242+00:00,roofing,canopyroofingtexas.com,"Rebuilt from first successful public-web discovery pass for Killeen, Texas; refreshed directly from official site where reachable.",enriched,,(254) 249-4056,0,public_business_site,https://canopyroofingtexas.com/,TX,https://www.canopyroofingtexas.com/,review,missing_email|missing_contact_page,70,true,false,valid_business_site
Roam Roof and Solar,roofing contractor,Killeen,https://roamroof.com/contact-us/,killeen-tx,true,false,true,ready_for_validation,2026-03-26T22:26:32.594243+00:00,roofing,roamroof.com,"Rebuilt from first successful public-web discovery pass for Killeen, Texas; refreshed directly from official site where reachable.",enriched,,(254) 877-7663,0,public_business_site,https://roamroof.com/,TX,https://roamroof.com/,review,missing_email,80,true,false,valid_business_site
Parsons,roofing contractor,Killeen,https://www.parsonsroofing.com/contact/,killeen-tx,true,false,true,ready_for_validation,2026-03-26T22:26:32.594246+00:00,roofing,parsonsroofing.com,"Rebuilt from first successful public-web discovery pass for Killeen, Texas; refreshed directly from official site where reachable.",enriched,,(877) 881-1733,0,public_business_site,https://parsonsroofing.com/,TX,https://www.parsonsroofing.com/,review,missing_email,80,true,false,valid_business_site
Roof Repair,roofing contractor,Killeen,https://flagstoneroofing.com/contact-us/,killeen-tx,true,false,false,ready_for_validation,2026-03-26T22:26:32.594251+00:00,roofing,flagstoneroofing.com,"Rebuilt from first successful public-web discovery pass for Killeen, Texas; refreshed directly from official site where reachable.",enriched,,,0,public_business_site,https://flagstoneroofing.com/,TX,https://flagstoneroofing.com/,review,missing_phone|missing_email,55,false,false,valid_business_site
Texas,roofing contractor,Killeen,https://mammothroofs.com/contact/,killeen-tx,true,false,true,ready_for_validation,2026-03-26T22:26:32.594259+00:00,roofing,mammothroofs.com,"Rebuilt from first successful public-web discovery pass for Killeen, Texas; refreshed directly from official site where reachable.",enriched,,(210) 750-4481,0,public_business_site,https://mammothroofs.com/,TX,https://mammothroofs.com/,review,missing_email,80,true,false,valid_business_site
Home,roofing contractor,Waco,https://roofingamericaco.com/contact-us/,waco-tx,true,false,true,ready_for_validation,2026-03-26T22:26:32.594265+00:00,roofing,roofingamericaco.com,"Rebuilt from first successful public-web discovery pass for Waco, Texas; refreshed directly from official site where reachable.",enriched,,(262) 396-6530,0,public_business_site,https://roofingamericaco.com/,TX,https://roofingamericaco.com/,review,missing_email,80,true,false,valid_business_site
Best Roofing & Remodeling,roofing contractor,Waco,https://bestroofingremodeling.com/contact-us,waco-tx,true,false,true,ready_for_validation,2026-03-26T22:26:32.594267+00:00,roofing,bestroofingremodeling.com,"Rebuilt from first successful public-web discovery pass for Waco, Texas; refreshed directly from official site where reachable.",enriched,,(254) 732-2400,0,public_business_site,https://bestroofingremodeling.com/,TX,https://bestroofingremodeling.com/,review,missing_email,80,true,false,valid_business_site
XR Roofing and Contracting,roofing contractor,Carrollton,https://xrroofing.com/contact-us,carrollton-tx,true,false,true,ready_for_validation,2026-03-26T22:26:32.594272+00:00,roofing,xrroofing.com,"Rebuilt from first successful public-web discovery pass for Carrollton, Texas; refreshed directly from official site where reachable.",enriched,,(214) 509-7663,0,public_business_site,https://xrroofing.com/,TX,https://xrroofing.com/,review,missing_email,80,true,false,valid_business_site
Roofing Service,roofing contractor,Carrollton,https://www.bcroof.com/contact/,carrollton-tx,true,false,true,ready_for_validation,2026-03-26T22:26:32.594275+00:00,roofing,bcroof.com,"Rebuilt from first successful public-web discovery pass for Carrollton, Texas; refreshed directly from official site where reachable.",enriched,,(972) 306-0215,0,public_business_site,https://bcroof.com/,TX,https://www.bcroof.com/,review,missing_email,80,true,false,valid_business_site
Hawkins,roofing contractor,Carrollton,https://hawkinsresidentialroofing.com/#contact,carrollton-tx,true,false,true,ready_for_validation,2026-03-26T22:26:32.594276+00:00,roofing,hawkinsresidentialroofing.com,"Rebuilt from first successful public-web discovery pass for Carrollton, Texas; refreshed directly from official site where reachable.",enriched,,(866) 601-8663,0,public_business_site,https://hawkinsresidentialroofing.com/,TX,https://hawkinsresidentialroofing.com/,review,missing_email,80,true,false,valid_business_site
Blue Roofing,roofing contractor,Carrollton,https://roof.blue/contact-us,carrollton-tx,true,false,true,ready_for_validation,2026-03-26T22:26:32.594278+00:00,roofing,roof.blue,"Rebuilt from first successful public-web discovery pass for Carrollton, Texas; refreshed directly from official site where reachable.",enriched,,(214) 865-6256,0,public_business_site,https://roof.blue/,TX,https://roof.blue/,review,missing_email,80,true,false,valid_business_site
Premier North Dallas,roofing contractor,Carrollton,https://elevatedroofing.com/contact/,carrollton-tx,true,false,true,ready_for_validation,2026-03-26T22:26:32.594279+00:00,roofing,elevatedroofing.com,"Rebuilt from first successful public-web discovery pass for Carrollton, Texas; refreshed directly from official site where reachable.",enriched,,(469) 305-0010,0,public_business_site,https://elevatedroofing.com/,TX,https://elevatedroofing.com/,review,missing_email,80,true,false,valid_business_site
"Roofing Contractor in Fort Worth, TX",roofing contractor,Carrollton,https://veteranbros.com/contact/,carrollton-tx,true,false,true,ready_for_validation,2026-03-26T22:26:32.594281+00:00,roofing,veteranbros.com,"Rebuilt from first successful public-web discovery pass for Carrollton, Texas; refreshed directly from official site where reachable.",enriched,,(817) 663-1258,0,public_business_site,https://veteranbros.com/,TX,https://veteranbros.com/,review,missing_email,80,true,false,valid_business_site
General Construction Contractor in,roofing contractor,Denton,https://www.tristarbuilt.com/contact-us/,denton-tx,true,false,true,ready_for_validation,2026-03-26T22:26:32.594285+00:00,roofing,tristarbuilt.com,"Rebuilt from first successful public-web discovery pass for Denton, Texas; refreshed directly from official site where reachable.",enriched,,(940) 381-2222,0,public_business_site,https://tristarbuilt.com/,TX,https://www.tristarbuilt.com/,review,missing_email,80,true,false,valid_business_site
Denton Trinity Roofing,roofing contractor,Denton,https://dentontrinityroofing.com/contact-us/,denton-tx,true,false,true,ready_for_validation,2026-03-26T22:26:32.594286+00:00,roofing,dentontrinityroofing.com,"Rebuilt from first successful public-web discovery pass for Denton, Texas; refreshed directly from official site where reachable.",enriched,,(940) 382-0664,0,public_business_site,https://dentontrinityroofing.com/,TX,https://dentontrinityroofing.com/,review,missing_email,80,true,false,valid_business_site
Roofing Contractor in,roofing contractor,Denton,https://www.texaslegacygc.com/contact-us,denton-tx,true,false,true,ready_for_validation,2026-03-26T22:26:32.594287+00:00,roofing,texaslegacygc.com,"Rebuilt from first successful public-web discovery pass for Denton, Texas; refreshed directly from official site where reachable.",enriched,,(817) 409-4239,0,public_business_site,https://texaslegacygc.com/,TX,https://www.texaslegacygc.com/,review,missing_email,80,true,false,valid_business_site
RCS Roofing & Sheet Metal,roofing contractor,Denton,https://rcsroofingandmetal.com/contact-us/,denton-tx,true,false,true,ready_for_validation,2026-03-26T22:26:32.594290+00:00,roofing,rcsroofingandmetal.com,"Rebuilt from first successful public-web discovery pass for Denton, Texas; refreshed directly from official site where reachable.",enriched,,(940) 514-1161,0,public_business_site,https://rcsroofingandmetal.com/,TX,https://rcsroofingandmetal.com/,review,missing_email,80,true,false,valid_business_site
Thedentonroofingcompany,roofing contractor,Denton,https://www.thedentonroofingcompany.com/contact-us.html,denton-tx,true,false,true,ready_for_validation,2026-03-26T22:26:32.594294+00:00,roofing,thedentonroofingcompany.com,"Rebuilt from first successful public-web discovery pass for Denton, Texas; refreshed directly from official site where reachable.",enriched,,(229) 140-6153,0,public_business_site,https://thedentonroofingcompany.com/,TX,https://www.thedentonroofingcompany.com/,review,missing_email,80,true,false,valid_business_site
Denton Roofing,roofing contractor,Denton,,denton-tx,false,false,true,ready_for_validation,2026-03-26T22:26:32.594295+00:00,roofing,cfdiscountroofing.com,"Rebuilt from first successful public-web discovery pass for Denton, Texas; refreshed directly from official site where reachable.",enriched,,(940) 808-0289,0,public_business_site,https://cfdiscountroofing.com/,TX,https://www.cfdiscountroofing.com/,review,missing_email|missing_contact_page,70,true,false,valid_business_site
Denton,roofing contractor,Denton,https://www.dentonroofingrepair.com/contact.html,denton-tx,true,false,true,ready_for_validation,2026-03-26T22:26:32.594298+00:00,roofing,dentonroofingrepair.com,"Rebuilt from first successful public-web discovery pass for Denton, Texas; refreshed directly from official site where reachable.",enriched,,(941) 266-5099,0,public_business_site,https://dentonroofingrepair.com/,TX,https://www.dentonroofingrepair.com/,review,missing_email,80,true,false,valid_business_site
Roofing Company in,roofing contractor,Midland,http://www.roofingmidlandtx.net/contact-us.html,midland-tx,true,false,true,ready_for_validation,2026-03-26T22:26:32.594301+00:00,roofing,roofingmidlandtx.net,"Rebuilt from first successful public-web discovery pass for Midland, Texas; refreshed directly from official site where reachable.",enriched,,(992) 844-7723,0,public_business_site,https://roofingmidlandtx.net/,TX,http://www.roofingmidlandtx.net/,review,missing_email,80,true,false,valid_business_site
"Roofing Contractor in Plano, TX",roofing contractor,Midland,https://proclaimroof.com/contact,midland-tx,true,false,true,ready_for_validation,2026-03-26T22:26:32.594302+00:00,roofing,proclaimroof.com,"Rebuilt from first successful public-web discovery pass for Midland, Texas; refreshed directly from official site where reachable.",enriched,,(972) 984-7663,0,public_business_site,https://proclaimroof.com/,TX,https://proclaimroof.com/,review,missing_email,80,true,false,valid_business_site
Roofing Contractor in,roofing contractor,Midland,https://midlandroofingpros.com/roof-inspection,midland-tx,true,false,true,ready_for_validation,2026-03-26T22:26:32.594304+00:00,roofing,midlandroofingpros.com,"Rebuilt from first successful public-web discovery pass for Midland, Texas; refreshed directly from official site where reachable.",enriched,,(432) 286-7876,0,public_business_site,https://midlandroofingpros.com/,TX,https://midlandroofingpros.com/,review,missing_email,80,true,false,valid_business_site
Kent Elliott Roofing,roofing contractor,Abilene,https://www.kentelliottroofing.com/contact/,abilene-tx,true,false,true,ready_for_validation,2026-03-26T22:26:32.594305+00:00,roofing,kentelliottroofing.com,"Rebuilt from first successful public-web discovery pass for Abilene, Texas; refreshed directly from official site where reachable.",enriched,,(325) 655-2800,0,public_business_site,https://kentelliottroofing.com/,TX,https://www.kentelliottroofing.com/,review,missing_email,80,true,false,valid_business_site
Roofing Contractor,roofing contractor,Abilene,https://texashomesroofing.com/contact/,abilene-tx,true,false,true,ready_for_validation,2026-03-26T22:26:32.594306+00:00,roofing,texashomesroofing.com,"Rebuilt from first successful public-web discovery pass for Abilene, Texas; refreshed directly from official site where reachable.",enriched,,(325) 676-2481,0,public_business_site,https://texashomesroofing.com/,TX,https://texashomesroofing.com/,review,missing_email,80,true,false,valid_business_site
Roofing Contractor for Home and Business,roofing contractor,Abilene,https://roofsbypeak.com/contact,abilene-tx,true,false,true,ready_for_validation,2026-03-26T22:26:32.594309+00:00,roofing,roofsbypeak.com,"Rebuilt from first successful public-web discovery pass for Abilene, Texas; refreshed directly from official site where reachable.",enriched,,(325) 208-1457,0,public_business_site,https://roofsbypeak.com/,TX,https://roofsbypeak.com/,review,missing_email,80,true,false,valid_business_site
Roofing Company in,roofing contractor,Abilene,https://chaddodsonroofing.com/contact/,abilene-tx,true,false,true,ready_for_validation,2026-03-26T22:26:32.594316+00:00,roofing,chaddodsonroofing.com,"Rebuilt from first successful public-web discovery pass for Abilene, Texas; refreshed directly from official site where reachable.",enriched,,(325) 428-6222,0,public_business_site,https://chaddodsonroofing.com/,TX,https://chaddodsonroofing.com/,review,missing_email,80,true,false,valid_business_site
The Third,roofing contractor,Abilene,https://roofingcompanyabilene.com/contact,abilene-tx,true,false,true,ready_for_validation,2026-03-26T22:26:32.594317+00:00,roofing,roofingcompanyabilene.com,"Rebuilt from first successful public-web discovery pass for Abilene, Texas; refreshed directly from official site where reachable.",enriched,,(325) 216-4092,0,public_business_site,https://roofingcompanyabilene.com/,TX,https://roofingcompanyabilene.com/,review,missing_email,80,true,false,valid_business_site
Thornton's,roofing contractor,Abilene,https://www.thorntonsroofingcompany.com/contact-us,abilene-tx,true,false,false,ready_for_validation,2026-03-26T22:26:32.594320+00:00,roofing,thorntonsroofingcompany.com,"Rebuilt from first successful public-web discovery pass for Abilene, Texas; refreshed directly from official site where reachable.",enriched,,,0,public_business_site,https://thorntonsroofingcompany.com/,TX,https://www.thorntonsroofingcompany.com/,review,missing_phone|missing_email,55,false,false,valid_business_site
Barr,roofing contractor,Abilene,,abilene-tx,false,true,true,ready_for_validation,2026-03-26T22:26:32.594321+00:00,roofing,trustbarr.com,"Rebuilt from first successful public-web discovery pass for Abilene, Texas; refreshed directly from official site where reachable.",enriched,info@trustbarr.com,(637) 696-6230,0,public_business_site,https://trustbarr.com/,TX,https://www.trustbarr.com/,review,missing_contact_page,90,true,true,valid_business_site
"Lubbock, Midland, Amarillo",roofing contractor,Abilene,https://maverickroofing.com/contact-us/,abilene-tx,true,false,true,ready_for_validation,2026-03-26T22:26:32.594322+00:00,roofing,maverickroofing.com,"Rebuilt from first successful public-web discovery pass for Abilene, Texas; refreshed directly from official site where reachable.",enriched,,(806) 705-8373,0,public_business_site,https://maverickroofing.com/,TX,https://maverickroofing.com/,review,missing_email,80,true,false,valid_business_site
Andy's Roofing,roofing contractor,Abilene,https://www.andysroofingabilene.com/contact-us,abilene-tx,true,false,true,ready_for_validation,2026-03-26T22:26:32.594324+00:00,roofing,andysroofingabilene.com,"Rebuilt from first successful public-web discovery pass for Abilene, Texas; refreshed directly from official site where reachable.",enriched,,(325) 669-4277,0,public_business_site,https://andysroofingabilene.com/,TX,https://www.andysroofingabilene.com/,review,missing_email,80,true,false,valid_business_site
Residential &,roofing contractor,Abilene,https://rhinoroofsystems.com/contact-us/,abilene-tx,true,false,true,ready_for_validation,2026-03-26T22:26:32.594325+00:00,roofing,rhinoroofsystems.com,"Rebuilt from first successful public-web discovery pass for Abilene, Texas; refreshed directly from official site where reachable.",enriched,,(325) 695-1000,0,public_business_site,https://rhinoroofsystems.com/,TX,https://rhinoroofsystems.com/,review,missing_email,80,true,false,valid_business_site
Roof Installation & Repair,roofing contractor,Beaumont,https://www.beaumont-roofing.com/contact,beaumont-tx,true,false,true,ready_for_validation,2026-03-26T22:26:32.594329+00:00,roofing,beaumont-roofing.com,"Rebuilt from first successful public-web discovery pass for Beaumont, Texas; refreshed directly from official site where reachable.",enriched,,(141) 650-3315,0,public_business_site,https://beaumont-roofing.com/,TX,https://www.beaumont-roofing.com/,review,missing_email,80,true,false,valid_business_site
Home,roofing contractor,Beaumont,https://metalroofingbeaumont.com/contact-us/,beaumont-tx,true,false,true,ready_for_validation,2026-03-26T22:26:32.594330+00:00,roofing,metalroofingbeaumont.com,"Rebuilt from first successful public-web discovery pass for Beaumont, Texas; refreshed directly from official site where reachable.",enriched,,(409) 245-7031,0,public_business_site,https://metalroofingbeaumont.com/,TX,https://metalroofingbeaumont.com/,review,missing_email,80,true,false,valid_business_site
Texas,roofing contractor,Beaumont,https://eliteroofingsolutions.com/contact-us/,beaumont-tx,true,false,true,ready_for_validation,2026-03-26T22:26:32.594331+00:00,roofing,eliteroofingsolutions.com,"Rebuilt from first successful public-web discovery pass for Beaumont, Texas; refreshed directly from official site where reachable.",enriched,,(281) 741-5924,0,public_business_site,https://eliteroofingsolutions.com/,TX,https://eliteroofingsolutions.com/,review,missing_email,80,true,false,valid_business_site
"M&M Roofing: Trusted, Affordable",roofing contractor,Beaumont,https://mmroofsiding.com/contact-us/,beaumont-tx,true,false,true,ready_for_validation,2026-03-26T22:26:32.594332+00:00,roofing,mmroofsiding.com,"Rebuilt from first successful public-web discovery pass for Beaumont, Texas; refreshed directly from official site where reachable.",enriched,,(800) 352-3933,0,public_business_site,https://mmroofsiding.com/,TX,https://mmroofsiding.com/,review,missing_email,80,true,false,valid_business_site
Roofing Contractors,roofing contractor,Beaumont,,beaumont-tx,false,true,true,ready_for_validation,2026-03-26T22:26:32.594334+00:00,roofing,ableroofingusa.com,"Rebuilt from first successful public-web discovery pass for Beaumont, Texas; refreshed directly from official site where reachable.",enriched,david@ableroofingusa.com,(409) 898-6348,0,public_business_site,https://ableroofingusa.com/,TX,https://www.ableroofingusa.com/,review,missing_contact_page,90,true,true,valid_business_site
Roofing Contractor in,roofing contractor,Beaumont,https://beaumontroofingpros.com/roof-inspection,beaumont-tx,true,false,true,ready_for_validation,2026-03-26T22:26:32.594335+00:00,roofing,beaumontroofingpros.com,"Rebuilt from first successful public-web discovery pass for Beaumont, Texas; refreshed directly from official site where reachable.",enriched,,(409) 302-0230,0,public_business_site,https://beaumontroofingpros.com/,TX,https://beaumontroofingpros.com/,review,missing_email,80,true,false,valid_business_site
Monument Roofing Systems| Discover Expert Solutions,roofing contractor,Beaumont,https://www.monumentgreenroof.com/contactus,beaumont-tx,true,false,true,ready_for_validation,2026-03-26T22:26:32.594336+00:00,roofing,monumentgreenroof.com,"Rebuilt from first successful public-web discovery pass for Beaumont, Texas; refreshed directly from official site where reachable.",enriched,,(409) 860-9343,0,public_business_site,https://monumentgreenroof.com/,TX,https://www.monumentgreenroof.com/,review,missing_email,80,true,false,valid_business_site
Residential &,roofing contractor,Beaumont,https://acesiding.net/contact-us/,beaumont-tx,true,false,true,ready_for_validation,2026-03-26T22:26:32.594338+00:00,roofing,acesiding.net,"Rebuilt from first successful public-web discovery pass for Beaumont, Texas; refreshed directly from official site where reachable.",enriched,,(409) 860-4333,0,public_business_site,https://acesiding.net/,TX,https://acesiding.net/,review,missing_email,80,true,false,valid_business_site
Beaumont Premier Roofing​,roofing contractor,Beaumont,,beaumont-tx,false,false,true,ready_for_validation,2026-03-26T22:26:32.594339+00:00,roofing,beaumontroofing.org,"Rebuilt from first successful public-web discovery pass for Beaumont, Texas; refreshed directly from official site where reachable.",enriched,,(409) 245-6284,0,public_business_site,https://beaumontroofing.org/,TX,https://beaumontroofing.org/,review,missing_email|missing_contact_page,70,true,false,valid_business_site
Roofing Contractor Lumberton TX,roofing contractor,Beaumont,https://coastalroofingspecialists.com/contact-us/,beaumont-tx,true,false,true,ready_for_validation,2026-03-26T22:26:32.594344+00:00,roofing,coastalroofingspecialists.com,"Rebuilt from first successful public-web discovery pass for Beaumont, Texas; refreshed directly from official site where reachable.",enriched,,(409) 751-5454,0,public_business_site,https://coastalroofingspecialists.com/,TX,https://coastalroofingspecialists.com/,review,missing_email,80,true,false,valid_business_site
Roofers,roofing contractor,Beaumont,https://www.poperoofing.com/contact,beaumont-tx,true,false,true,ready_for_validation,2026-03-26T22:26:32.594345+00:00,roofing,poperoofing.com,"Rebuilt from first successful public-web discovery pass for Beaumont, Texas; refreshed directly from official site where reachable.",enriched,,(409) 200-8234,0,public_business_site,https://poperoofing.com/,TX,https://www.poperoofing.com/,review,missing_email,80,true,false,valid_business_site
Roof Builders & Roof Repairs,roofing contractor,Beaumont,https://www.beaumonttxroofers.com/contact-us.html,beaumont-tx,true,false,true,ready_for_validation,2026-03-26T22:26:32.594346+00:00,roofing,beaumonttxroofers.com,"Rebuilt from first successful public-web discovery pass for Beaumont, Texas; refreshed directly from official site where reachable.",enriched,,(409) 203-7936,0,public_business_site,https://beaumonttxroofers.com/,TX,https://www.beaumonttxroofers.com/,review,missing_email,80,true,false,valid_business_site
Fresh Era Roofing,roofing contractor,Beaumont,https://www.fresheraroofing.com/contact-us/,beaumont-tx,true,false,true,ready_for_validation,2026-03-26T22:26:32.594348+00:00,roofing,fresheraroofing.com,"Rebuilt from first successful public-web discovery pass for Beaumont, Texas; refreshed directly from official site where reachable.",enriched,,(346) 443-5413,0,public_business_site,https://fresheraroofing.com/,TX,https://www.fresheraroofing.com/,review,missing_email,80,true,false,valid_business_site
Mandex,roofing contractor,Beaumont,https://www.mandex.biz/contact,beaumont-tx,true,false,true,ready_for_validation,2026-03-26T22:26:32.594349+00:00,roofing,mandex.biz,"Rebuilt from first successful public-web discovery pass for Beaumont, Texas; refreshed directly from official site where reachable.",enriched,,(616) 842-4500,0,public_business_site,https://mandex.biz/,TX,https://www.mandex.biz/,review,missing_email,80,true,false,valid_business_site
